# window centre latitude, window latitude radius, window centre longitude, window longitude radius, POSIX timestamp
38.0,10.0,284.0,10.0,1777712400
# Number of axes
3
# axis 1: pressures
31
1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,70.0,50.0,30.0,20.0,10.0,7.0,5.0,3.0,2.0,1.0
# axis 2: latitudes
41
28.00,28.50,29.00,29.50,30.00,30.50,31.00,31.50,32.00,32.50,33.00,33.50,34.00,34.50,35.00,35.50,36.00,36.50,37.00,37.50,38.00,38.50,39.00,39.50,40.00,40.50,41.00,41.50,42.00,42.50,43.00,43.50,44.00,44.50,45.00,45.50,46.00,46.50,47.00,47.50,48.00
# axis 3: longitudes
41
274.00,274.50,275.00,275.50,276.00,276.50,277.00,277.50,278.00,278.50,279.00,279.50,280.00,280.50,281.00,281.50,282.00,282.50,283.00,283.50,284.00,284.50,285.00,285.50,286.00,286.50,287.00,287.50,288.00,288.50,289.00,289.50,290.00,290.50,291.00,291.50,292.00,292.50,293.00,293.50,294.00
# number of lines of data
52111
# data line component count
3
# now the data in axis 3 major order
# data is: geopotential height [gpm], u-component wind [m/s], v-component wind [m/s]
95.00119,-0.94420,-3.71343
103.03319,0.42580,-3.25343
100.58519,0.38580,-4.83343
95.70519,0.45580,-5.33343
87.92919,0.40580,-5.05343
93.68919,3.27580,-3.74343
79.75319,0.26580,-3.51343
79.08119,0.38580,-1.95343
76.98519,-1.80420,-0.00343
78.23319,-1.01420,-1.73343
78.76119,-1.02420,-3.25343
81.56119,2.05580,1.46657
78.52119,4.21580,3.42657
75.36919,1.86580,6.09657
79.78519,-0.66420,5.63657
81.19319,-1.34420,3.85657
79.46519,-0.63420,0.93657
80.74519,3.10580,-0.22343
77.01719,7.82580,4.22657
75.40119,7.13580,7.06657
76.71319,6.02580,8.04657
75.51319,3.25580,9.38657
78.40919,1.48580,10.44657
86.07319,-3.85420,12.40657
89.48119,-5.41420,12.12657
94.63319,-6.41420,11.90657
100.20119,-6.84420,11.19657
106.64919,-6.76420,10.23657
110.02519,-7.17420,8.97657
113.20919,-7.25420,8.05657
116.07319,-7.76420,7.21657
122.47319,-6.69420,6.23657
126.28119,-6.48420,5.10657
125.14520,-7.73420,3.93657
130.90520,-6.21420,2.41657
131.96120,-6.17420,0.95657
133.19319,-5.88420,-0.02343
134.72919,-5.38420,-0.60343
135.72119,-4.92420,-1.45343
136.08919,-4.26420,-2.22343
107.88120,-0.19420,-3.14343
102.55319,-1.18420,-3.69343
103.65719,0.00580,-4.07343
106.47319,1.16580,-3.48343
104.50519,0.63580,-3.44343
98.60119,0.23580,-3.66343
99.25719,2.93580,-4.55343
78.16919,-0.27420,-4.25343
86.15319,2.55580,-3.90343
80.77719,-1.33420,-3.47343
84.08919,-0.49420,-1.73343
79.20919,-0.19420,-2.34343
74.04119,-1.53420,-5.59343
80.18519,0.14580,2.76657
80.52119,-2.92420,6.50657
76.12119,-6.20420,3.82657
78.98519,-5.08420,1.88657
81.08119,-4.05420,-0.31343
78.13719,-3.11420,-4.05343
74.37719,0.85580,-2.24343
72.47319,8.54580,8.76657
72.82519,3.57580,8.60657
73.54519,-0.66420,10.13657
73.80119,-4.90420,11.90657
79.80119,-5.27420,12.83657
88.16919,-5.02420,13.10657
91.01719,-6.54420,12.88657
96.10519,-7.19420,12.24657
102.48919,-7.42420,10.91657
107.60919,-7.74420,9.63657
111.33719,-8.25420,7.99657
117.22519,-7.88420,6.78657
122.69719,-7.30420,5.55657
125.75319,-7.26420,4.12657
128.68120,-6.96420,3.26657
130.28119,-6.72420,2.40657
131.49719,-6.48420,1.26657
132.98520,-6.00420,-0.09343
135.73720,-5.02420,-1.18343
136.23318,-4.63420,-2.05343
136.79320,-4.05420,-3.00343
106.98519,0.02580,-3.28343
107.60919,-0.32420,-3.16343
110.84119,0.16580,-2.62343
109.17719,0.78580,-2.86343
105.40119,1.48580,-2.43343
105.20919,1.61580,-1.92343
98.71319,1.89580,-3.02343
93.60919,2.54580,-4.39343
86.85719,0.23580,-4.08343
87.48119,1.67580,-3.08343
84.18519,-0.19420,-1.31343
81.49719,-1.08420,-3.70343
86.32919,1.11580,-1.85343
83.80119,0.31580,-1.07343
73.68919,-5.21420,-1.92343
73.48119,-6.12420,-0.76343
78.31319,-5.23420,1.32657
79.41719,-5.43420,0.03657
81.27319,-5.12420,-3.45343
78.26519,-8.27420,-6.92343
76.92119,-6.57420,-4.67343
72.13719,-3.11420,3.44657
73.33719,-0.51420,7.50657
76.28119,-2.25420,11.31657
80.04119,-2.87420,11.88657
83.99319,-5.29420,11.41657
88.26519,-7.65420,10.90657
94.18519,-8.65420,10.32657
100.53719,-8.55420,9.84657
105.81719,-9.03420,8.51657
110.84119,-8.61420,7.34657
116.52119,-7.99420,6.89657
121.28919,-7.54420,5.73657
125.33719,-6.87420,4.63657
127.83319,-6.47420,3.49657
129.59319,-6.26420,2.22657
131.30519,-6.06420,1.08657
133.32120,-5.58420,0.16657
135.65720,-4.75420,-1.23343
137.73720,-3.67420,-2.11343
137.60919,-3.40420,-2.81343
113.78519,-0.49420,-1.59343
116.21719,-0.00420,-2.58343
116.23319,1.21580,-2.43343
112.18519,1.82580,-1.15343
108.48919,0.86580,-1.65343
104.56919,1.69580,-1.51343
101.92919,2.28580,-1.76343
97.03319,2.91580,-2.32343
95.09719,1.73580,-2.42343
91.08119,1.79580,-3.42343
85.56119,0.50580,-3.40343
85.80119,-0.58420,-2.73343
87.35320,-0.53420,-3.41343
82.45719,-1.07420,-3.66343
80.61720,-2.69420,-0.97343
81.59319,-4.55420,-0.55343
83.28919,-4.33420,-1.28343
76.98519,-6.12420,-3.51343
83.75319,-5.35420,-1.56343
89.16119,-3.64420,0.27657
87.88120,-5.23420,-0.81343
81.49719,-8.18420,-0.89343
83.43319,-8.90420,1.24657
83.30519,-8.80420,1.09657
78.61720,-11.52420,2.82657
89.30519,-9.91420,4.14657
94.42519,-10.42420,6.09657
99.60919,-7.54420,6.82657
102.77719,-8.68420,7.09657
107.14520,-7.97420,7.43657
111.68919,-7.29420,7.77657
116.08919,-7.30420,6.92657
120.53719,-6.85420,5.82657
123.94519,-6.30420,4.66657
126.64919,-5.89420,3.58657
129.32120,-5.27420,2.64657
129.67319,-5.21420,1.75657
130.36119,-4.94420,0.43657
134.36119,-3.77420,-0.76343
136.72919,-2.73420,-1.93343
136.66519,-2.58420,-3.36343
116.50519,-0.11420,-1.21343
118.69719,0.07580,-0.28343
116.55319,1.12580,-1.55343
112.39319,2.42580,-0.75343
105.70519,1.08580,-0.62343
104.90519,1.68580,-0.97343
101.33719,2.08580,-0.39343
98.31319,1.93580,-0.95343
97.97719,1.32580,-0.52343
95.40119,1.71580,-1.62343
91.04919,0.78580,-1.59343
89.92919,-0.26420,-2.64343
91.03319,0.56580,-3.62343
85.80119,-1.57420,-4.01343
84.02519,-2.52420,-3.32343
86.50519,-1.21420,-0.89343
86.60119,-2.00420,0.10657
85.96119,-2.24420,0.69657
89.48119,0.27580,2.20657
89.38519,-0.51420,3.29657
87.24119,-3.34420,4.53657
87.06519,-5.53420,3.55657
89.09719,-6.48420,2.50657
90.80919,-7.34420,1.74657
93.76919,-8.47420,4.27657
100.63319,-6.73420,5.92657
96.98519,-8.93420,5.08657
104.90519,-7.09420,4.71657
108.18519,-7.23420,5.59657
113.46519,-5.95420,6.35657
116.12119,-5.89420,5.67657
116.68119,-6.68420,5.35657
120.60119,-6.33420,4.06657
126.26519,-4.95420,3.16657
127.59319,-4.77420,2.17657
130.28119,-4.00420,1.00657
130.52119,-3.83420,0.18657
131.33719,-3.25420,-0.43343
133.48119,-2.25420,-0.87343
134.05719,-1.96420,-2.15343
134.68120,-1.61420,-3.04343
120.04119,0.58580,-2.18343
112.20119,-1.11420,-3.08343
116.66519,0.13580,-3.72343
114.07319,1.16580,-0.83343
103.41719,0.52580,-1.31343
100.84119,-0.38420,-0.55343
101.72119,0.01580,-0.65343
101.83319,-0.61420,-0.82343
103.14520,1.42580,-1.31343
96.90519,1.27580,-1.60343
94.13719,0.30580,-2.08343
94.47319,0.31580,-2.33343
94.31319,0.82580,-2.67343
92.15319,-0.28420,-0.83343
91.68919,-1.20420,-0.48343
92.29719,-0.91420,-0.84343
90.63319,-2.00420,-1.46343
91.35320,-0.72420,-2.21343
93.86519,2.31580,-1.47343
93.28919,3.19580,-0.84343
91.68919,1.69580,2.45657
89.30519,-2.82420,7.18657
93.11319,-3.74420,8.13657
97.60919,-3.56420,7.97657
101.33719,-4.56420,7.00657
104.08919,-4.41420,6.01657
106.28119,-5.08420,5.87657
107.67319,-5.91420,7.10657
116.52119,-3.60420,5.39657
114.90519,-4.99420,5.11657
116.74519,-4.79420,4.56657
116.36119,-6.18420,2.73657
121.33719,-5.07420,1.93657
128.04120,-3.44420,1.39657
128.74519,-3.21420,0.53657
131.86519,-2.47420,0.35657
132.13719,-1.97420,-0.48343
134.48920,-0.78420,-1.15343
133.04919,-0.54420,-1.90343
133.59319,-0.03420,-2.36343
134.90520,0.64580,-3.06343
127.40119,0.16580,-1.41343
122.88919,-0.64420,-1.59343
123.59319,-0.90420,-3.34343
119.35320,0.29580,-1.32343
112.45719,0.99580,-0.58343
106.56919,-0.33420,-1.43343
103.96119,0.21580,-1.66343
104.16919,-0.38420,-2.24343
104.45719,-0.33420,-2.75343
106.29719,-0.39420,-1.72343
105.67319,-0.37420,-1.93343
103.92919,0.02580,-2.47343
100.72919,0.54580,-2.01343
96.90519,0.42580,-3.37343
94.21719,-0.07420,-3.49343
94.15319,-0.28420,-2.34343
91.35320,-1.66420,-0.15343
93.88120,-0.30420,-0.88343
95.30519,0.65580,-2.43343
94.80919,0.94580,-2.79343
93.76919,5.92580,1.04657
92.68119,3.03580,4.92657
89.32119,-1.68420,9.13657
95.78519,-2.79420,9.87657
99.19319,-3.99420,9.11657
102.13719,-4.36420,8.82657
108.02519,-3.18420,8.69657
109.17719,-3.82420,8.17657
115.92919,-2.38420,8.53657
113.41719,-4.45420,6.10657
113.19319,-5.14420,4.41657
117.49719,-4.10420,3.45657
122.82519,-2.83420,2.80657
125.16119,-2.06420,1.52657
128.85719,-1.04420,0.99657
130.66519,-0.31420,0.10657
133.12920,0.44580,-0.83343
133.62520,1.15580,-1.39343
134.55319,1.94580,-1.76343
133.94519,2.23580,-2.82343
135.22519,2.34580,-3.38343
129.96120,-2.03420,-2.22343
131.46519,-1.05420,-2.03343
129.19319,0.14580,-1.82343
123.41719,-2.11420,-3.99343
121.12919,-1.07420,-1.37343
119.70519,-0.29420,-1.35343
119.19319,-0.12420,-1.18343
113.64119,0.85580,-1.56343
108.13719,-0.11420,-0.79343
112.77719,-0.68420,-1.85343
110.00919,-1.65420,-2.54343
108.44119,-0.90420,-3.55343
105.67319,-1.13420,-2.66343
102.31319,-1.11420,-2.24343
102.61720,-0.45420,-2.95343
100.28119,-0.77420,-4.68343
101.88120,0.66580,-5.30343
102.69719,1.45580,-4.89343
100.64919,0.79580,-3.36343
100.08919,0.94580,-4.66343
96.18519,-0.32420,-5.24343
92.15319,2.19580,3.01657
90.23319,0.74580,8.15657
94.26519,-3.40420,9.14657
100.00919,-2.67420,9.52657
103.78519,-2.67420,9.00657
105.84919,-3.14420,7.46657
113.03319,-2.09420,5.91657
115.06519,-2.75420,4.53657
114.72919,-4.11420,3.96657
116.61720,-4.06420,3.74657
119.73719,-3.45420,3.51657
121.00119,-3.09420,2.42657
124.13719,-2.12420,1.04657
127.08119,-0.81420,0.05657
128.28119,-0.00420,-0.80343
130.36119,0.94580,-1.57343
132.68120,2.25580,-2.09343
133.08119,2.86580,-2.52343
131.51320,1.99580,-2.82343
133.01720,1.74580,-3.47343
135.11319,-1.42420,-1.09343
136.04120,-1.14420,-0.24343
134.45718,-0.85420,-1.74343
127.81719,-0.01420,-1.47343
125.99319,-0.58420,-2.67343
125.17719,-1.33420,-1.31343
127.57719,-1.32420,-0.93343
128.88919,-0.01420,-1.28343
118.58519,1.04580,-1.14343
111.73719,-0.05420,-0.37343
112.12119,-0.56420,-1.64343
111.19319,-0.02420,-3.18343
109.48119,-1.11420,-3.84343
107.68919,-1.06420,-3.66343
106.18519,-0.19420,-3.11343
103.48119,-0.15420,-2.68343
104.84119,1.39580,-3.65343
104.53719,2.29580,-3.59343
103.83319,3.27580,-3.10343
103.88120,2.24580,-2.94343
101.67319,-0.09420,-3.55343
99.56119,-2.54420,-2.79343
96.76119,-2.15420,4.38657
99.59319,-1.32420,6.16657
101.16119,-0.75420,6.07657
103.11319,-1.58420,6.99657
106.37719,-3.26420,7.47657
111.76919,-3.66420,5.80657
114.93719,-3.04420,4.64657
116.60119,-2.64420,3.25657
119.96119,-2.46420,2.39657
122.29719,-2.43420,1.54657
121.49719,-2.42420,0.79657
123.00119,-1.65420,0.41657
126.48919,-0.35420,-0.13343
125.91319,-0.49420,-0.71343
127.57719,-0.54420,-1.54343
131.48119,0.15580,-2.26343
133.88120,1.74580,-2.59343
132.18520,1.97580,-3.27343
132.37720,2.54580,-3.75343
136.95319,-1.88420,-1.35343
135.27319,-1.29420,-0.92343
137.52919,-1.22420,-0.07343
135.35320,-0.95420,-0.76343
132.79320,-0.21420,-1.08343
133.09720,0.06580,-1.19343
129.25719,-0.00420,-1.24343
128.80919,-0.17420,-2.04343
125.72119,0.29580,-0.59343
123.40119,1.00580,-0.98343
116.66519,0.94580,-2.79343
114.12119,0.15580,-2.01343
116.21719,-0.06420,-2.85343
114.56919,-0.02420,-3.03343
111.86519,0.78580,-2.78343
110.20119,0.98580,-2.14343
106.77719,1.12580,-2.14343
105.97719,3.31580,-2.07343
106.13719,4.06580,-1.32343
105.12919,4.34580,-1.60343
103.65719,2.80580,-0.84343
101.89719,0.67580,0.28657
103.04919,-1.48420,0.25657
102.77719,-3.16420,1.16657
102.61720,-2.19420,3.64657
104.53719,-3.99420,4.14657
110.53719,-3.31420,2.99657
113.00119,-1.86420,3.74657
113.59319,-3.08420,2.94657
117.52919,-2.30420,2.12657
121.20919,-1.77420,1.37657
122.37719,-2.05420,1.36657
123.49719,-2.34420,1.17657
123.99319,-2.00420,0.45657
125.91319,-1.24420,-0.17343
126.00919,-1.36420,-0.89343
128.92119,-0.45420,-1.39343
131.30519,0.67580,-1.91343
134.16919,1.88580,-2.55343
132.95319,2.30580,-3.13343
131.83319,2.71580,-3.47343
138.87318,-2.04420,-1.81343
136.82520,-1.63420,-1.59343
136.44119,-1.78420,-1.44343
138.39319,-1.19420,-1.03343
139.25719,-1.19420,-1.24343
138.20119,-1.01420,-0.85343
138.04120,-0.95420,-0.79343
138.87318,0.11580,-1.21343
135.32120,-0.34420,-1.33343
133.11319,0.70580,-1.02343
127.00119,0.94580,-2.37343
127.46519,1.40580,-2.41343
119.68919,1.04580,-1.29343
116.82519,1.86580,-3.45343
114.23319,0.34580,-1.78343
112.48919,-0.03420,-2.12343
108.05719,0.03580,-3.22343
105.73719,0.35580,-4.20343
110.39319,2.39580,-2.73343
108.40919,4.16580,-2.20343
108.45719,5.04580,-1.78343
106.07319,3.29580,1.45657
104.00919,1.34580,2.97657
105.03319,0.05580,2.92657
104.37719,-1.28420,3.15657
105.20919,-2.24420,4.39657
111.60919,-1.20420,4.94657
113.12919,-1.62420,4.58657
114.28119,-1.94420,4.04657
117.60919,-2.03420,3.45657
121.09719,-1.48420,2.96657
123.24119,-1.67420,2.02657
124.71319,-1.76420,1.54657
125.12919,-1.62420,1.03657
127.38519,-1.07420,0.20657
127.96119,-0.66420,-0.40343
129.54520,0.04580,-1.19343
132.53719,1.03580,-1.69343
132.56920,1.59580,-2.47343
131.27319,2.00580,-3.21343
130.80919,2.64580,-3.61343
142.29720,-1.71420,-1.27343
143.64119,-1.49420,-1.28343
143.65720,-1.38420,-0.59343
144.13719,-0.76420,-1.21343
143.75319,-0.80420,-0.59343
143.46519,-0.48420,-1.02343
142.63319,-0.42420,-1.15343
142.52119,-0.01420,-0.67343
143.01720,0.26580,-0.27343
142.45718,-0.04420,0.02657
142.12119,0.79580,-0.57343
137.54520,0.96580,-0.93343
127.22519,1.20580,-1.38343
120.02519,1.09580,-1.28343
115.62519,1.08580,-1.47343
111.80119,-0.56420,-1.70343
112.55319,-0.76420,-2.46343
111.41719,-1.64420,-5.35343
113.96119,-1.07420,-5.84343
110.08919,-0.83420,-6.04343
