# window centre latitude, window latitude radius, window centre longitude, window longitude radius, POSIX timestamp
38.0,10.0,284.0,10.0,1777680000
# Number of axes
3
# axis 1: pressures
31
1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,70.0,50.0,30.0,20.0,10.0,7.0,5.0,3.0,2.0,1.0
# axis 2: latitudes
41
28.00,28.50,29.00,29.50,30.00,30.50,31.00,31.50,32.00,32.50,33.00,33.50,34.00,34.50,35.00,35.50,36.00,36.50,37.00,37.50,38.00,38.50,39.00,39.50,40.00,40.50,41.00,41.50,42.00,42.50,43.00,43.50,44.00,44.50,45.00,45.50,46.00,46.50,47.00,47.50,48.00
# axis 3: longitudes
41
274.00,274.50,275.00,275.50,276.00,276.50,277.00,277.50,278.00,278.50,279.00,279.50,280.00,280.50,281.00,281.50,282.00,282.50,283.00,283.50,284.00,284.50,285.00,285.50,286.00,286.50,287.00,287.50,288.00,288.50,289.00,289.50,290.00,290.50,291.00,291.50,292.00,292.50,293.00,293.50,294.00
# number of lines of data
52111
# data line component count
3
# now the data in axis 3 major order
# data is: geopotential height [gpm], u-component wind [m/s], v-component wind [m/s]
512.08124,2.60012,-2.79385
510.40121,3.26012,-3.39385
510.19321,3.94012,-3.34385
509.63321,2.53012,-0.81385
510.19321,1.59012,0.52615
510.73721,1.57012,0.80615
512.08124,1.83012,0.09615
512.04919,4.16012,1.22615
512.09723,5.90012,0.79615
512.46521,6.70012,-0.06385
512.44922,6.92012,0.37615
512.17725,7.70012,-0.25385
511.07321,8.66012,-0.66385
509.74521,7.83012,-2.36385
509.20123,7.69012,-3.01385
507.12122,1.77012,-0.05385
505.20123,2.19012,-0.28385
502.33722,4.02012,-1.00385
500.44922,5.47012,-2.87385
497.47321,7.94012,-5.32385
496.88123,6.67012,-6.14385
494.33722,2.86012,-5.76385
492.28922,4.64012,-8.48385
491.02521,7.00012,-5.89385
487.72922,8.14012,-6.37385
483.96921,10.05012,-7.29385
557.31323,3.30012,-7.99385
553.71320,3.72012,-8.37385
550.35321,3.64012,-8.10385
547.00922,3.20012,-9.13385
543.23322,5.83012,-8.75385
539.76123,7.48012,-7.18385
535.24921,8.83012,-5.84385
532.38519,6.94012,-2.95385
529.69720,8.17012,-2.59385
527.79321,7.16012,-4.19385
524.24121,6.47012,-4.47385
521.45721,4.81012,-5.84385
517.39319,3.86012,-4.03385
515.12122,2.36012,-2.72385
514.83319,0.45012,-2.35385
514.27319,2.47012,-2.36385
513.13721,4.98012,-2.43385
511.32922,5.29012,-0.23385
508.80121,3.23012,0.85615
508.40121,2.66012,1.90615
509.53723,3.49012,1.77615
509.64923,4.18012,2.80615
509.24921,5.90012,2.18615
509.40921,5.30012,2.82615
508.75320,5.64012,1.04615
508.40121,5.49012,-0.14385
508.35321,7.16012,-1.87385
507.10522,2.28012,-2.72385
507.42523,2.44012,-4.12385
507.13721,3.71012,-4.36385
504.57721,5.22012,-4.66385
501.76123,4.87012,-4.26385
498.49722,2.90012,-1.51385
497.95322,6.81012,-3.56385
497.47321,2.93012,-1.00385
494.75320,8.07012,-6.58385
493.55322,9.16012,-6.64385
490.25723,9.14012,-6.21385
486.56122,9.20012,-5.82385
481.87323,10.55012,-7.57385
477.82523,9.90012,-4.89385
557.64923,4.17012,-5.80385
554.67322,5.21012,-6.24385
551.80920,6.26012,-6.36385
547.39319,7.81012,-8.15385
542.14520,7.59012,-6.69385
538.17725,5.12012,-5.53385
533.28119,4.34012,-5.46385
530.20923,1.68012,-5.28385
528.24121,2.52012,-5.28385
525.63324,2.70012,-3.45385
523.45721,2.86012,-3.92385
521.98523,1.36012,-3.26385
518.49719,1.78012,-6.58385
517.76123,0.13012,-6.76385
514.62524,1.85012,-6.17385
512.14520,1.45012,-5.14385
510.09723,0.06012,-4.98385
508.72122,0.88012,-5.52385
508.59323,1.99012,-3.69385
507.48923,1.42012,-2.12385
507.02521,0.39012,-2.50385
506.78522,-0.06988,-3.51385
506.94522,2.06012,-4.14385
506.91321,1.21012,-1.65385
506.52921,0.99012,-1.39385
506.27322,1.27012,-3.39385
506.16122,1.83012,-6.09385
505.92120,1.14012,-6.85385
506.00122,1.53012,-5.45385
504.94522,4.11012,-5.12385
502.52921,5.61012,-5.67385
499.15323,3.47012,-2.10385
496.52921,5.81012,-3.28385
494.89722,6.62012,-3.77385
494.14523,7.97012,-3.76385
492.92923,8.82012,-3.41385
490.67322,8.59012,-3.67385
487.72922,8.72012,-4.35385
482.36923,8.30012,-5.28385
475.69720,10.73012,-6.03385
470.46521,11.56012,-4.86385
554.99323,3.41012,-7.33385
551.37720,4.66012,-8.83385
547.64923,5.87012,-9.79385
544.28925,6.08012,-5.32385
539.88922,5.93012,-2.64385
537.34521,4.52012,-2.15385
532.70520,1.76012,-5.35385
530.17725,0.51012,-4.73385
528.36920,1.17012,-5.23385
525.69720,1.23012,-4.85385
523.48920,1.52012,-5.06385
521.52124,1.38012,-5.41385
520.48120,0.43012,-4.08385
519.44122,0.87012,-4.59385
516.76923,2.02012,-6.87385
514.92920,-0.45988,-7.01385
513.44122,0.32012,-7.11385
512.11322,0.37012,-5.81385
510.84921,0.93012,-5.37385
510.91321,-1.05988,-5.86385
509.16922,1.93012,-6.23385
508.22522,0.16012,-6.52385
508.27322,-0.40988,-5.62385
508.25723,0.30012,-1.94385
507.64923,0.60012,-2.87385
507.29721,1.15012,-3.46385
507.24921,1.92012,-5.73385
506.78522,1.92012,-6.59385
505.07321,2.52012,-6.25385
502.80121,4.26012,-5.94385
499.02521,6.80012,-5.37385
497.39322,8.90012,-2.79385
494.24121,8.06012,-2.11385
492.32123,9.24012,-2.38385
491.08923,8.18012,-0.21385
488.62521,8.17012,-2.06385
486.00122,5.91012,-2.64385
484.60922,5.53012,-3.46385
481.02521,5.42012,-2.41385
471.24921,7.77012,-3.37385
464.08121,8.18012,-5.08385
553.13721,3.15012,-9.25385
549.90521,2.70012,-7.75385
547.36121,1.91012,-6.90385
544.57721,1.05012,-5.69385
540.35321,0.07012,-6.59385
537.98523,-0.30988,-6.01385
535.71320,-0.06988,-6.13385
533.28119,0.22012,-6.37385
531.08923,-0.18988,-5.91385
529.85724,0.58012,-4.92385
526.72119,1.21012,-5.53385
524.12921,1.47012,-5.32385
521.72925,2.00012,-6.32385
519.93719,2.45012,-6.53385
518.22522,1.40012,-5.51385
516.68921,1.39012,-5.72385
515.77722,1.14012,-5.63385
514.62524,1.02012,-5.64385
513.61725,1.50012,-5.38385
512.52924,0.87012,-5.25385
511.82523,1.39012,-4.48385
510.76923,1.92012,-4.68385
509.82523,1.92012,-4.59385
508.72122,1.73012,-2.25385
508.17722,2.71012,-2.73385
507.88922,4.02012,-3.11385
508.09723,4.29012,-4.13385
508.12921,3.69012,-4.56385
508.09723,1.82012,-1.51385
504.75320,2.96012,-1.41385
499.07321,3.89012,-1.21385
492.91321,6.74012,-1.97385
491.45721,6.70012,-1.38385
489.76123,1.61012,-2.76385
489.71323,2.88012,-3.93385
487.08923,5.51012,-4.54385
483.76123,6.06012,-4.10385
480.06522,6.08012,-2.46385
475.05722,6.50012,-1.16385
470.30521,6.20012,-1.09385
463.21722,8.02012,-3.89385
552.97723,1.99012,-7.47385
550.17725,-1.34988,-6.39385
548.16119,-0.71988,-7.10385
546.16119,-0.22988,-6.90385
543.56921,0.24012,-6.36385
540.94519,0.44012,-6.08385
538.28925,0.50012,-6.70385
535.66522,0.81012,-6.73385
533.23322,0.90012,-6.47385
530.81720,0.83012,-6.41385
528.51324,1.15012,-6.23385
525.92120,1.74012,-5.97385
523.36121,2.60012,-5.96385
521.16919,2.29012,-4.89385
518.99323,2.78012,-4.33385
517.28119,2.31012,-3.78385
516.28925,2.87012,-3.38385
515.21722,2.71012,-3.07385
514.35321,3.13012,-2.79385
513.10522,3.74012,-2.24385
511.76123,3.36012,-2.01385
510.72122,3.48012,-2.20385
509.80920,2.74012,-1.06385
508.86520,2.46012,-1.07385
507.92120,3.07012,-1.61385
507.29721,3.14012,-1.59385
506.91321,4.68012,-1.66385
506.25723,5.55012,-0.15385
504.64120,5.62012,0.26615
501.76123,3.60012,0.48615
497.42523,3.16012,-0.56385
493.18521,2.07012,-1.30385
490.17722,6.97012,-4.30385
490.04922,6.83012,-5.11385
487.18521,7.99012,-2.63385
484.92923,6.19012,-2.24385
481.45721,4.66012,-1.55385
476.88123,5.30012,-2.70385
472.35321,4.00012,-2.68385
468.08121,1.32012,-1.34385
466.20923,-2.67988,-2.19385
763.81744,1.62423,6.45918
765.49744,1.16423,5.94918
768.07343,1.34423,4.99918
771.28943,1.54423,4.23918
772.47345,1.32423,3.27918
774.12146,1.55423,2.15918
775.06543,2.07423,1.14918
775.59344,3.70423,-0.12082
774.76141,5.53423,-0.12082
773.72144,5.60423,-1.99082
774.47345,4.97423,3.23918
774.69745,2.60423,5.40918
776.96942,1.32423,6.42918
780.84143,2.13423,3.94918
782.39343,2.77423,0.49918
782.47345,3.14423,0.59918
784.82544,5.26423,2.96918
786.85742,5.85423,2.58918
788.58545,5.96423,2.33918
788.96942,5.73423,2.13918
790.96942,6.06423,2.00918
792.00946,6.67423,3.34918
793.89746,6.22423,4.40918
795.60944,5.94423,4.14918
796.71344,5.36423,3.81918
799.03345,5.54423,2.84918
800.21741,5.11423,2.33918
800.98541,5.39423,2.07918
802.05743,5.47423,1.65918
804.47345,6.11423,0.64918
804.40942,5.88423,0.59918
805.04944,6.02423,0.47918
806.28143,6.21423,0.22918
807.70544,6.64423,0.16918
808.00946,6.47423,0.04918
808.21741,5.88423,-0.37082
809.04944,5.95423,-0.92082
809.91345,6.06423,-1.25082
811.03345,6.45423,-0.54082
810.72943,6.46423,-0.60082
809.62543,5.61423,-1.05082
762.90546,1.73423,6.44918
763.91345,1.27423,5.96918
766.50543,1.48423,5.47918
769.35345,1.70423,4.66918
771.12946,1.73423,3.59918
772.76141,2.51423,2.92918
773.83344,3.40423,1.47918
774.24945,4.81423,0.42918
773.40143,5.92423,0.27918
772.79346,7.78423,-1.07082
771.96143,3.15423,2.84918
771.60944,0.89423,5.67918
773.32141,0.05423,5.92918
777.00146,2.35423,3.20918
778.53741,2.80423,0.84918
780.21741,3.78423,0.28918
782.44147,5.19423,1.02918
783.46545,5.90423,1.16918
785.33746,6.74423,1.46918
785.64142,7.15423,1.69918
786.92145,7.48423,2.56918
788.80945,6.71423,3.07918
790.66547,7.48423,4.80918
792.52142,6.69423,4.80918
794.24945,6.20423,4.02918
796.77747,6.18423,3.36918
797.65741,5.91423,2.65918
798.90546,5.96423,2.01918
799.89746,5.72423,1.20918
800.95343,5.84423,0.14918
802.48944,6.62423,-0.49082
802.16943,6.56423,-0.15082
803.11346,6.96423,0.03918
804.18542,7.29423,0.13918
805.30542,7.21423,-0.63082
805.65741,6.82423,-0.96082
806.08942,6.49423,-0.51082
807.68945,6.64423,-0.61082
808.80945,6.96423,-0.63082
808.74542,6.86423,-0.47082
808.07343,7.15423,-0.26082
761.97742,2.38423,6.70918
762.32947,1.70423,6.37918
764.98541,1.90423,5.82918
767.46545,2.14423,4.63918
770.24945,2.53423,3.80918
771.01746,3.35423,2.86918
772.20142,4.00423,1.50918
771.44946,5.00423,0.79918
772.07343,6.10423,-0.43082
773.62543,6.57423,-3.66082
773.03345,1.09423,2.25918
771.81744,-1.09577,4.99918
773.65741,0.01423,3.84918
774.98541,1.58423,2.14918
777.41742,3.29423,0.65918
777.81744,4.50423,0.67918
779.32141,5.49423,1.68918
781.01746,6.61423,1.12918
782.16943,7.38423,0.65918
782.28143,6.43423,0.94918
782.92145,6.64423,2.16918
785.67346,8.04423,3.57918
787.20941,7.95423,3.84918
789.73743,7.89423,5.22918
791.20941,6.98423,4.70918
793.72144,6.54423,4.01918
794.98541,6.20423,3.03918
797.44946,6.72423,2.05918
798.05743,6.43423,0.51918
797.80145,6.29423,0.15918
799.48145,6.90423,-0.10082
798.84143,6.24423,0.04918
799.81744,6.65423,0.33918
801.30542,6.95423,0.42918
800.93744,6.53423,0.31918
803.35345,7.08423,-0.73082
803.86542,6.98423,-0.58082
804.29742,6.83423,-0.55082
804.93744,7.07423,-1.03082
804.93744,7.33423,-0.49082
805.36945,7.27423,-0.28082
760.61743,3.21423,6.28918
762.42542,2.81423,4.91918
763.06543,2.02423,4.64918
764.58545,1.96423,3.72918
770.12146,3.53423,2.51918
769.59344,3.41423,1.80918
770.82544,4.32423,0.55918
771.48145,4.37423,-1.04082
772.18542,7.11423,-2.91082
773.01746,0.15423,2.94918
774.07343,-2.56577,-0.19082
773.08142,-1.55577,0.39918
773.57745,-0.07577,0.09918
774.36145,1.60423,-0.32082
776.12146,3.54423,-0.38082
777.73743,5.24423,0.41918
777.57745,6.11423,1.62918
778.10541,6.45423,1.87918
779.96143,8.04423,0.81918
780.26544,7.06423,0.57918
780.52142,6.68423,1.79918
781.46545,6.66423,2.80918
783.36945,7.35423,4.28918
786.60144,7.76423,6.06918
788.31342,6.95423,5.32918
790.84143,6.25423,3.71918
792.69745,6.16423,2.70918
794.24945,5.94423,1.57918
795.44946,6.00423,0.79918
795.36945,5.87423,0.51918
795.33746,5.68423,0.86918
796.10541,5.45423,0.83918
796.71344,5.44423,0.98918
798.53741,5.92423,0.31918
799.88141,6.16423,-0.39082
799.97742,6.34423,-0.20082
801.44946,6.87423,-0.63082
801.19342,6.84423,-0.55082
801.19342,6.90423,-0.73082
802.20142,7.28423,-1.28082
802.15344,7.46423,-1.45082
755.38544,-2.56577,4.94918
757.97742,-1.46577,3.92918
759.00146,-3.13577,1.73918
762.79346,0.90423,2.42918
766.92145,1.47423,1.73918
769.12946,2.67423,1.22918
767.91345,2.01423,0.62918
768.56946,0.64423,-1.99082
771.30542,-1.61577,-2.78082
771.76941,-2.67577,-1.35082
773.24146,0.20423,-0.39082
771.40143,0.87423,-1.38082
771.75342,1.83423,-1.47082
771.67346,3.36423,-1.19082
774.10541,4.87423,-1.44082
774.76141,5.61423,-0.93082
776.37744,6.86423,0.46918
775.51343,7.27423,1.99918
777.16144,7.14423,1.79918
777.57745,6.17423,1.54918
777.89746,5.28423,2.07918
778.71344,5.45423,2.97918
781.52942,4.93423,4.87918
784.88947,5.80423,5.51918
786.37744,5.48423,4.48918
788.71344,4.89423,3.30918
789.83344,3.65423,3.34918
791.80145,4.14423,2.59918
793.56146,3.67423,1.38918
794.64941,3.31423,0.65918
795.22546,3.00423,0.37918
793.97742,2.29423,0.94918
794.02545,2.55423,0.94918
796.23346,3.44423,0.74918
796.53741,3.77423,0.30918
798.02545,4.41423,-0.35082
799.08142,5.03423,-0.69082
799.68945,5.80423,-1.08082
798.93744,6.48423,-1.04082
799.03345,7.16423,-1.04082
798.88947,7.58423,-1.14082
754.16943,-5.69577,0.06918
755.14545,-3.80577,0.12918
755.60944,-3.64577,-0.47082
758.60144,-2.94577,-1.27082
764.02545,-1.46577,-1.13082
767.25745,2.14423,-2.54082
765.38544,2.58423,-2.75082
764.96942,3.15423,-3.50082
767.62543,4.97423,-4.72082
768.10541,5.21423,-4.44082
766.20142,4.77423,-4.47082
767.20941,5.39423,-3.05082
767.72144,4.59423,-2.93082
769.04944,4.92423,-2.51082
770.64941,6.59423,-1.81082
772.69745,7.45423,-0.64082
772.88947,7.47423,0.69918
773.27344,8.01423,2.19918
774.07343,6.61423,2.55918
774.32947,5.08423,3.52918
774.53741,3.52423,4.05918
776.60144,3.23423,4.85918
779.43341,3.51423,5.65918
781.96143,3.68423,5.21918
783.99341,3.12423,4.54918
785.78546,3.04423,4.49918
786.96942,2.55423,3.69918
788.87341,2.28423,2.98918
789.73743,1.36423,2.74918
792.08942,0.92423,1.80918
793.35345,0.70423,0.52918
793.76941,0.46423,-0.03082
794.18542,0.65423,-0.10082
795.92944,1.21423,-0.46082
796.36145,1.82423,-0.67082
795.64142,2.52423,-0.74082
795.24146,3.31423,-0.93082
794.98541,3.93423,-1.33082
796.23346,4.89423,-1.81082
796.36145,5.68423,-2.10082
796.10541,6.65423,-2.12082
754.40942,-6.85577,-2.32082
751.78546,-6.07577,-2.23082
754.16943,-4.20577,-1.47082
757.40143,-1.78577,-1.79082
760.56946,-0.52577,-1.70082
764.76141,1.74423,-2.40082
766.16943,2.91423,-1.15082
764.95343,2.18423,0.09918
762.98541,1.37423,-0.33082
763.89746,2.80423,-1.75082
764.44147,5.23423,-3.44082
765.48145,7.65423,-2.86082
766.84143,8.29423,-2.88082
766.58545,8.83423,-2.03082
769.60944,8.56423,-1.30082
770.20142,8.22423,-0.03082
769.28943,7.75423,1.57918
770.15344,7.26423,4.61918
771.01746,5.59423,4.92918
772.21741,3.93423,5.02918
770.87341,1.77423,5.39918
774.76141,2.20423,5.27918
777.94543,2.56423,5.03918
779.49744,1.96423,4.83918
782.45746,1.50423,5.18918
783.44946,0.73423,4.86918
785.36945,0.03423,4.30918
787.27344,-0.50577,3.23918
789.64142,-0.43577,1.83918
791.35345,-0.11577,1.20918
791.65741,0.05423,0.77918
791.68945,-0.01577,0.29918
793.89746,0.14423,-0.43082
793.48145,0.03423,-0.87082
794.10541,0.41423,-1.53082
795.24146,1.22423,-2.03082
794.87341,1.75423,-2.47082
795.01746,2.48423,-2.83082
793.65741,3.11423,-2.85082
792.60144,3.83423,-3.00082
793.24146,5.03423,-3.35082
749.03345,-6.91577,-6.02082
752.10541,-5.72577,-5.86082
755.65741,-4.32577,-4.64082
758.52142,-2.71577,-2.75082
761.20941,-1.62577,-1.73082
763.94543,-0.97577,-2.11082
766.68146,-0.03577,-1.82082
768.05743,0.93423,-3.51082
763.27344,1.22423,-2.33082
760.12146,2.53423,-2.11082
764.42542,4.65423,-2.87082
765.80145,5.15423,-2.31082
765.78546,5.31423,-1.17082
764.44147,4.70423,0.13918
766.69745,5.28423,0.43918
766.15344,5.49423,1.06918
767.14545,6.12423,2.95918
767.22546,4.93423,5.39918
767.78546,3.93423,5.46918
769.62543,2.65423,4.68918
770.80945,1.63423,4.97918
774.18542,1.59423,5.13918
776.00946,0.76423,5.09918
779.11346,0.16423,5.25918
781.51343,-1.57577,5.19918
783.56146,-1.58577,4.43918
784.98541,-1.60577,3.35918
786.42542,-1.48577,2.69918
788.15344,-1.30577,2.36918
789.17743,-1.23577,1.93918
790.50543,-0.98577,1.16918
792.00946,-0.85577,0.13918
792.48944,-0.64577,-0.41082
792.44147,-0.60577,-1.09082
793.35345,-0.40577,-1.91082
794.02545,0.04423,-2.73082
794.18542,0.51423,-3.21082
794.02545,1.21423,-3.64082
792.90546,1.85423,-3.99082
792.98541,2.94423,-4.31082
791.30542,3.66423,-4.28082
758.84143,-5.36577,-7.20082
759.06543,-5.00577,-6.22082
761.64142,-3.58577,-6.09082
763.75342,-2.28577,-5.60082
764.76141,-1.10577,-3.63082
764.66547,-0.87577,-2.53082
764.13745,-1.09577,-3.45082
765.94543,-0.49577,-2.74082
761.67346,-2.46577,-2.47082
762.61743,-1.07577,-1.02082
765.72144,-0.93577,-0.38082
765.96143,-0.89577,-0.87082
766.48944,-1.02577,-0.55082
764.53741,-1.39577,0.11918
765.06543,-0.41577,0.38918
765.97742,0.63423,0.65918
765.97742,0.84423,1.94918
765.00146,-1.65577,3.78918
765.49744,-6.13577,3.88918
768.24945,-7.54577,3.36918
770.69745,-6.95577,3.72918
773.28943,-5.07577,4.09918
777.52942,-3.38577,3.57918
779.70544,-2.71577,4.10918
782.13745,-2.56577,3.99918
783.32141,-2.47577,3.43918
784.93744,-1.91577,2.75918
787.16144,-2.34577,2.53918
788.82544,-2.24577,1.93918
790.63342,-1.73577,1.13918
790.24945,-1.76577,0.42918
790.28143,-1.88577,-0.20082
791.70544,-1.60577,-1.14082
791.94543,-1.32577,-1.97082
792.15344,-0.93577,-2.56082
792.92145,-0.47577,-3.16082
793.24146,-0.05577,-3.83082
794.05743,0.80423,-4.41082
791.96143,0.92423,-4.85082
791.00146,1.90423,-5.09082
791.08142,2.85423,-5.57082
767.92944,-3.45577,-5.50082
761.22546,-5.07577,-6.63082
764.29742,-2.22577,-5.61082
766.44147,-0.88577,-5.11082
764.23346,-2.11577,-4.34082
765.52942,0.13423,-4.19082
765.72144,0.07423,-3.20082
763.57745,-1.06577,-4.00082
764.93744,-2.28577,-0.99082
766.04144,-2.29577,0.18918
765.73743,-2.74577,0.31918
765.08142,-2.97577,-0.19082
767.30542,-2.61577,-1.33082
767.22546,-3.02577,-0.99082
766.58545,-2.80577,-0.05082
766.95343,-2.84577,-0.26082
766.18542,-4.50577,-3.23082
766.69745,-5.56577,-3.75082
770.04144,-3.67577,-3.26082
771.64142,-3.54577,-0.65082
773.24146,-3.82577,0.83918
775.38544,-4.23577,1.82918
780.05743,-3.84577,1.94918
782.50543,-3.81577,1.84918
784.76141,-3.19577,2.58918
784.58545,-3.14577,2.83918
785.68945,-3.56577,2.57918
787.94543,-3.61577,1.81918
790.40942,-3.12577,1.04918
790.74542,-2.94577,0.45918
792.15344,-2.61577,-0.40082
791.35345,-2.61577,-1.16082
790.68146,-2.38577,-1.91082
791.75342,-1.66577,-2.35082
790.85742,-1.49577,-2.86082
790.87341,-1.02577,-3.71082
791.80145,-0.14577,-4.19082
791.35345,0.37423,-4.59082
792.07343,1.07423,-5.32082
790.21741,1.71423,-5.61082
789.44946,2.10423,-5.88082
765.76941,-2.67577,-6.11082
767.48145,-0.53577,-4.90082
768.56946,1.09423,-2.24082
768.53741,2.38423,-1.14082
764.64941,0.15423,-1.40082
766.28143,1.68423,-1.93082
767.01746,0.77423,-2.01082
766.42542,1.26423,-1.81082
766.77747,0.10423,0.19918
767.25745,-0.83577,0.90918
764.66547,-2.25577,0.52918
766.20142,-2.37577,0.19918
767.46545,-3.07577,-0.31082
769.91345,-3.15577,-0.11082
770.28143,-3.81577,-0.60082
767.92944,-5.48577,0.09918
769.16144,-5.65577,-0.42082
770.79346,-6.52577,0.46918
773.32141,-6.35577,1.39918
775.91345,-5.71577,1.22918
778.07343,-5.88577,1.38918
779.32141,-5.89577,1.91918
781.09741,-5.06577,2.78918
781.81744,-4.88577,3.10918
785.80145,-4.23577,2.44918
786.88947,-4.29577,1.74918
787.30542,-4.38577,1.74918
788.02545,-4.22577,1.52918
790.82544,-3.68577,0.71918
793.00146,-3.03577,-0.16082
793.17743,-2.70577,-0.91082
791.78546,-2.61577,-1.76082
791.27344,-2.28577,-2.41082
792.48944,-1.67577,-3.54082
792.23346,-1.29577,-3.92082
789.16144,-1.08577,-4.05082
791.19342,-0.02577,-4.47082
790.74542,0.49423,-5.04082
790.21741,1.02423,-5.81082
788.64941,1.64423,-6.09082
788.93744,2.17423,-6.88082
764.69745,-1.17577,-5.06082
767.33746,1.04423,-4.89082
766.31342,1.41423,-2.61082
767.88141,1.92423,-1.09082
767.32141,1.28423,-2.12082
765.06543,1.13423,-0.06082
764.88947,0.38423,0.46918
766.37744,1.47423,1.40918
765.59344,0.35423,0.17918
764.92145,0.22423,0.82918
767.54541,-0.31577,0.78918
767.41742,-1.59577,1.15918
770.13745,-1.47577,0.84918
770.40942,-2.18577,1.47918
772.20142,-3.01577,2.37918
772.60144,-3.95577,2.64918
770.98541,-4.62577,2.84918
772.44147,-4.78577,3.30918
774.21741,-4.33577,2.71918
777.44946,-3.91577,2.54918
780.29742,-4.15577,3.50918
780.68146,-4.69577,3.36918
781.54541,-4.25577,3.06918
783.52942,-3.80577,2.75918
784.85742,-4.08577,2.52918
787.72144,-3.87577,2.08918
789.70544,-3.49577,1.72918
789.03345,-3.72577,1.47918
789.60944,-3.35577,0.43918
792.63342,-2.46577,-0.56082
792.42542,-2.08577,-1.48082
792.64941,-1.70577,-2.40082
792.53741,-1.19577,-2.62082
789.76941,-1.33577,-2.78082
793.56146,-0.49577,-3.94082
789.96143,-0.63577,-5.09082
792.31342,0.70423,-5.91082
790.21741,1.33423,-6.38082
787.54541,1.80423,-6.53082
786.10541,2.51423,-6.55082
784.10541,2.99423,-6.35082
764.21741,-1.82577,-6.43082
766.63342,0.59423,-7.18082
768.48944,-0.38577,-3.96082
765.78546,1.71423,-4.93082
765.84943,1.90423,-2.82082
765.35345,0.77423,0.43918
766.64941,1.59423,1.28918
765.25745,2.59423,0.72918
764.58545,1.65423,1.29918
767.14545,1.46423,1.37918
766.13745,0.78423,1.95918
768.77747,0.84423,2.59918
769.70544,0.76423,1.46918
771.41742,1.33423,1.11918
771.96143,0.45423,3.25918
772.45746,1.57423,3.77918
772.93744,0.15423,3.78918
771.89746,-0.62577,3.26918
773.97742,0.42423,2.71918
776.37744,1.32423,3.95918
778.56946,-0.39577,5.03918
779.20941,-3.43577,5.26918
782.16943,-3.97577,5.00918
784.72943,-3.87577,4.02918
784.32947,-4.30577,3.42918
787.67346,-3.47577,2.72918
790.48944,-2.53577,1.69918
790.72943,-2.27577,0.98918
790.69745,-1.87577,0.60918
792.28143,-1.20577,-0.38082
791.41742,-1.08577,-1.34082
791.51343,-0.86577,-1.99082
794.98541,-0.14577,-2.55082
791.99341,-0.62577,-3.08082
791.40143,-0.36577,-3.74082
790.71344,0.17423,-4.80082
790.48944,0.84423,-5.52082
788.32947,1.22423,-6.48082
787.72144,1.94423,-7.37082
785.36945,2.39423,-8.20082
785.59344,3.47423,-8.53082
768.84143,-0.10577,-5.78082
767.64142,2.01423,-5.98082
768.93744,2.58423,-4.24082
766.58545,1.98423,-3.89082
766.69745,1.80423,-6.04082
766.05743,4.51423,2.19918
764.66547,3.89423,3.24918
763.35345,2.75423,3.95918
763.46545,2.02423,3.72918
764.93744,2.15423,3.42918
766.40942,1.87423,2.85918
767.41742,1.48423,2.24918
768.68146,0.78423,3.49918
770.31342,-0.88577,1.51918
770.44147,0.54423,3.21918
772.40942,-1.19577,3.88918
772.04144,-1.08577,5.91918
771.33746,-3.17577,6.28918
772.45746,-5.22577,6.01918
774.98541,-8.47577,3.42918
778.23346,-5.55577,2.62918
778.90546,-3.38577,3.89918
781.92944,-4.26577,4.65918
784.58545,-4.09577,3.78918
784.60144,-3.94577,3.25918
787.70544,-3.05577,2.70918
789.35345,-2.11577,2.03918
790.23346,-1.28577,1.46918
791.00146,-0.60577,0.36918
790.68146,-0.06577,-0.69082
791.14545,0.23423,-1.10082
790.90546,0.48423,-1.71082
792.36145,0.98423,-2.19082
791.25745,1.10423,-2.58082
790.60144,1.05423,-3.29082
791.60944,1.42423,-4.18082
790.63342,1.65423,-5.41082
788.34546,1.82423,-6.53082
788.21741,2.82423,-7.82082
783.59344,2.90423,-8.45082
783.86542,4.33423,-8.45082
772.20142,-1.11577,-8.86082
767.97742,3.15423,-7.57082
768.58545,1.02423,-6.35082
770.24945,1.74423,-2.98082
768.36145,3.83423,-3.93082
765.92944,1.16423,-1.18082
765.03345,1.80423,2.33918
763.33746,1.96423,4.37918
763.00146,1.85423,3.83918
764.90546,1.74423,3.76918
764.00946,1.35423,3.65918
767.01746,1.94423,3.43918
767.25745,1.34423,3.16918
767.80145,0.49423,3.22918
770.77747,-0.42577,2.63918
771.57745,-0.48577,3.28918
772.84143,0.42423,2.22918
773.59344,0.96423,3.35918
772.92145,1.06423,5.41918
774.87341,-0.79577,6.27918
776.80945,-2.25577,5.44918
779.08142,-3.64577,3.80918
781.81744,-3.92577,3.73918
783.25745,-3.07577,3.91918
783.80145,-1.95577,3.94918
785.67346,-1.23577,3.99918
785.40143,-1.14577,3.79918
785.56146,-0.68577,2.89918
787.44946,-0.28577,1.56918
788.13745,0.21423,-0.19082
790.36145,1.77423,-1.48082
789.91345,2.72423,-1.72082
791.16144,3.19423,-1.79082
790.28143,3.08423,-1.99082
790.82544,3.18423,-2.59082
789.00146,2.86423,-3.63082
788.64941,2.99423,-4.33082
786.02545,2.81423,-5.92082
786.20142,3.84423,-7.51082
