# window centre latitude, window latitude radius, window centre longitude, window longitude radius, POSIX timestamp
38.0,10.0,284.0,10.0,1777701600
# Number of axes
3
# axis 1: pressures
31
1000.0,975.0,950.0,925.0,900.0,850.0,800.0,750.0,700.0,650.0,600.0,550.0,500.0,450.0,400.0,350.0,300.0,250.0,200.0,150.0,100.0,70.0,50.0,30.0,20.0,10.0,7.0,5.0,3.0,2.0,1.0
# axis 2: latitudes
41
28.00,28.50,29.00,29.50,30.00,30.50,31.00,31.50,32.00,32.50,33.00,33.50,34.00,34.50,35.00,35.50,36.00,36.50,37.00,37.50,38.00,38.50,39.00,39.50,40.00,40.50,41.00,41.50,42.00,42.50,43.00,43.50,44.00,44.50,45.00,45.50,46.00,46.50,47.00,47.50,48.00
# axis 3: longitudes
41
274.00,274.50,275.00,275.50,276.00,276.50,277.00,277.50,278.00,278.50,279.00,279.50,280.00,280.50,281.00,281.50,282.00,282.50,283.00,283.50,284.00,284.50,285.00,285.50,286.00,286.50,287.00,287.50,288.00,288.50,289.00,289.50,290.00,290.50,291.00,291.50,292.00,292.50,293.00,293.50,294.00
# number of lines of data
52111
# data line component count
3
# now the data in axis 3 major order
# data is: geopotential height [gpm], u-component wind [m/s], v-component wind [m/s]
80.91963,0.97615,8.47301
83.11163,-0.31385,7.87301
86.63163,0.94615,6.89301
89.63963,1.63615,6.02301
92.72763,2.81615,4.92301
93.97563,3.78615,4.52301
93.60763,3.75615,4.37301
94.74363,1.02615,1.93301
94.10363,1.18615,2.00301
92.42363,3.47615,1.37301
90.53563,5.17615,0.91301
90.48763,4.63615,3.31301
93.76763,4.41615,10.49301
94.66363,3.32615,9.91301
96.77563,1.68615,9.07301
96.42363,0.31615,8.95301
97.92763,0.34615,8.86301
99.86363,0.61615,8.24301
101.95963,1.05615,7.87301
102.87163,1.14615,7.65301
105.09563,2.02615,6.68301
108.51963,3.65615,5.74301
109.49563,3.90615,5.64301
112.90363,4.83615,6.85301
114.16763,4.64615,7.42301
116.15163,3.81615,7.65301
118.21563,3.61615,7.65301
119.41563,3.83615,6.49301
120.93563,3.15615,5.53301
122.83963,3.78615,4.41301
124.50363,3.75615,3.97301
125.95963,4.30615,3.27301
127.57563,5.11615,2.64301
128.69563,5.36615,2.33301
128.53563,4.37615,2.39301
130.39163,4.64615,1.73301
130.79163,4.04615,1.85301
132.05563,3.91615,1.48301
132.29562,4.61615,0.94301
132.13564,4.74615,0.60301
132.58363,4.83615,0.28301
80.50363,2.61615,7.52301
80.88763,0.25615,8.16301
82.15163,0.90615,7.78301
84.23163,0.90615,7.00301
90.05563,2.69615,5.50301
92.50363,4.36615,4.18301
93.94363,3.91615,2.02301
92.83963,2.00615,1.08301
92.11963,2.72615,1.43301
90.58363,4.32615,1.07301
84.72763,3.38615,2.35301
84.27963,2.68615,6.53301
88.15163,0.99615,11.60301
93.12763,1.25615,8.45301
95.49563,0.72615,7.52301
96.15163,0.88615,6.81301
96.93563,1.56615,6.78301
98.16763,2.29615,7.03301
100.05563,2.50615,7.15301
101.20763,2.47615,7.19301
101.46363,2.87615,7.09301
103.94363,3.88615,6.43301
105.49563,4.16615,5.77301
108.27963,4.76615,6.76301
111.70363,5.56615,7.76301
113.83163,4.99615,7.76301
115.60763,4.51615,7.17301
116.98363,3.92615,6.23301
118.16763,3.44615,5.27301
119.78363,3.05615,4.08301
122.61563,3.82615,2.67301
124.03963,4.37615,2.33301
125.44763,4.58615,2.01301
127.57563,4.78615,1.13301
127.19163,4.16615,1.45301
127.55963,3.77615,1.60301
129.35162,3.33615,0.96301
129.94363,3.37615,0.75301
131.46362,4.19615,0.24301
130.47163,4.39615,0.25301
131.33563,4.65615,-0.65699
85.91163,-1.27385,-5.65699
85.19163,3.42615,1.08301
81.71963,0.83615,1.61301
80.87163,1.89615,4.99301
84.67963,2.38615,5.91301
90.31163,3.32615,3.56301
92.21563,1.52615,0.30301
90.80763,2.75615,1.16301
87.81563,0.87615,2.39301
88.40763,-0.59385,1.74301
84.35963,-4.20385,0.92301
85.17563,-4.72385,2.52301
87.67163,-2.80385,4.97301
91.01563,-0.24385,5.04301
93.04763,0.12615,4.76301
94.71163,1.48615,5.09301
95.87963,2.67615,5.29301
96.55163,3.42615,6.13301
96.98363,3.33615,6.62301
99.04763,3.46615,6.34301
99.83163,3.62615,6.13301
99.39963,3.40615,6.10301
101.12763,4.08615,6.42301
104.40763,4.80615,6.85301
107.62363,5.09615,7.63301
110.50363,4.81615,7.59301
112.55163,4.37615,6.89301
114.91963,3.06615,5.63301
116.99963,2.22615,4.41301
118.16763,2.19615,2.91301
120.18363,2.22615,1.95301
121.68763,2.02615,1.35301
122.85563,1.49615,1.53301
124.55163,0.39615,0.99301
126.43963,-0.53385,0.09301
127.83163,-0.57385,-0.37699
128.87163,-0.87385,-0.71699
129.67163,-0.78385,-1.06699
129.84763,-0.57385,-1.52699
131.65562,0.50615,-2.25699
130.51962,0.54615,-2.30699
88.82363,-8.06385,-4.77699
91.75163,-4.74385,-7.20699
93.97563,0.64615,-6.45699
82.00763,-3.52385,-2.63699
85.78363,-3.61385,-1.69699
88.75963,-2.18385,-0.37699
89.46363,-2.39385,-1.39699
92.61563,-0.05385,-2.75699
90.91963,0.25615,-0.64699
88.08763,-1.08385,1.55301
84.51963,-4.21385,1.85301
83.94363,-4.59385,1.14301
86.67963,-3.10385,1.23301
90.15163,-0.90385,1.31301
93.01563,1.44615,1.96301
92.67963,2.51615,2.95301
94.79163,4.17615,3.81301
95.09563,4.72615,4.41301
93.84763,4.49615,5.13301
96.45563,4.80615,5.94301
97.09563,4.70615,5.75301
96.56763,4.53615,5.38301
97.47963,4.56615,5.88301
100.18363,4.80615,7.03301
103.95963,4.70615,7.97301
106.42363,3.65615,8.22301
109.28763,2.09615,6.66301
113.81563,2.34615,4.58301
115.55963,-2.90385,4.44301
117.07963,-5.13385,3.33301
119.54363,-5.01385,2.27301
120.88763,-5.61385,1.61301
121.39963,-6.14385,1.26301
124.21563,-5.48385,0.50301
127.27163,-4.37385,-0.09699
129.20763,-3.61385,-0.48699
130.02364,-2.93385,-1.17699
130.16763,-2.58385,-1.51699
130.55164,-2.31385,-2.22699
131.71964,-1.60385,-2.83699
132.18362,-1.09385,-3.54699
91.83163,-5.02385,-2.83699
94.45563,-4.72385,-2.94699
94.55163,-2.94385,-4.83699
93.97563,-0.05385,-5.12699
93.31963,-0.51385,-2.50699
92.27963,-1.68385,-1.88699
92.27963,-1.46385,-1.06699
85.20763,-2.72385,-0.19699
91.07963,-1.05385,-2.60699
94.26363,0.02615,-2.73699
87.70363,-2.14385,-1.20699
84.13563,-2.52385,1.14301
84.95163,-1.48385,2.01301
88.61563,0.89615,1.27301
91.19163,2.48615,1.57301
90.96763,3.39615,1.64301
91.52763,4.61615,2.13301
91.92763,5.28615,1.72301
93.14363,6.46615,3.12301
93.04763,5.49615,4.50301
93.30363,5.17615,4.97301
93.31963,4.63615,4.55301
94.75963,4.39615,4.40301
97.15963,4.19615,5.98301
100.34363,2.62615,8.33301
104.45563,1.15615,7.40301
107.20763,-3.55385,6.12301
112.37563,-6.33385,5.71301
114.85563,-6.25385,4.62301
116.66363,-6.17385,3.88301
118.95163,-6.10385,2.99301
120.15163,-6.19385,2.50301
121.14363,-6.35385,2.12301
122.99963,-6.20385,1.40301
126.90363,-5.16385,0.26301
129.22363,-4.64385,-0.91699
131.44763,-3.93385,-1.85699
132.56763,-3.25385,-2.47699
131.57562,-3.22385,-2.52699
131.44763,-2.81385,-2.84699
131.35162,-2.16385,-3.37699
96.55163,-2.81385,-2.25699
95.03163,-3.77385,-2.02699
95.35163,-3.77385,-3.37699
96.23163,-3.54385,-3.46699
101.52763,1.83615,-3.79699
93.71963,-2.00385,-2.29699
94.74363,0.43615,-1.82699
88.03963,-0.28385,-1.03699
86.75963,-1.16385,0.14301
92.99963,1.09615,-0.82699
86.03963,-1.26385,-1.56699
86.37563,-1.09385,-0.93699
84.59963,-0.98385,-0.30699
86.83963,0.43615,0.73301
89.52763,2.45615,0.85301
89.15963,3.67615,0.91301
88.98363,4.81615,0.30301
88.48763,5.34615,1.36301
90.16763,7.18615,2.41301
88.85563,5.74615,4.94301
89.25563,5.06615,4.76301
89.75163,4.24615,5.15301
90.91963,2.81615,6.01301
94.24763,2.46615,7.08301
99.47963,-1.64385,7.93301
102.23163,-7.28385,7.54301
107.31963,-6.77385,6.40301
111.55963,-6.30385,5.71301
114.15163,-6.99385,4.42301
117.92763,-7.08385,3.36301
119.92763,-6.93385,2.63301
123.25563,-6.22385,1.82301
122.51963,-6.83385,1.49301
122.83963,-6.82385,0.99301
127.22363,-5.68385,0.16301
128.66364,-5.35385,-0.84699
131.46362,-4.32385,-1.64699
132.74362,-3.77385,-2.51699
132.82362,-3.56385,-3.32699
131.63963,-3.42385,-3.81699
131.55963,-2.81385,-4.03699
109.14363,0.42615,-2.60699
94.16763,-2.54385,-2.64699
99.33563,-2.44385,-1.80699
102.80763,-0.83385,-1.49699
96.99963,-2.03385,0.16301
86.74363,-1.73385,-3.95699
94.43963,1.23615,-1.91699
90.13563,1.27615,-1.58699
89.89563,0.93615,1.43301
86.05563,-1.44385,0.24301
82.79163,-2.85385,-1.30699
82.83963,-2.79385,0.54301
84.07163,-1.18385,0.20301
86.00763,0.54615,0.08301
85.92763,0.47615,0.40301
85.04763,0.06615,-0.64699
86.00763,-0.37385,-1.32699
85.81563,1.17615,-1.31699
85.65563,4.04615,0.55301
85.70363,4.31615,6.09301
86.24763,2.28615,6.27301
87.62363,0.46615,5.84301
88.07163,-3.23385,7.09301
92.55163,-6.94385,8.26301
99.57563,-7.08385,8.43301
101.01563,-7.33385,7.71301
107.04763,-7.21385,6.89301
111.07963,-7.54385,6.13301
114.40763,-7.64385,5.36301
117.83163,-7.62385,4.12301
120.48763,-7.20385,3.08301
124.05563,-6.38385,2.14301
125.07963,-6.73385,1.25301
126.31163,-6.62385,0.67301
128.74362,-5.89385,0.25301
129.63963,-5.52385,-0.49699
131.28763,-4.75385,-1.38699
132.66364,-4.07385,-2.51699
133.81563,-3.42385,-3.36699
132.87163,-3.15385,-3.92699
132.87163,-2.56385,-4.46699
114.66363,0.41615,-2.57699
100.05563,-1.46385,-2.91699
106.10363,-0.36385,-2.15699
103.19163,0.28615,-2.26699
99.55963,0.33615,-3.02699
91.59163,-1.57385,-1.77699
92.18363,0.81615,-3.57699
89.76763,1.81615,-3.23699
85.11163,-1.37385,-2.26699
85.79963,-1.96385,-1.69699
85.54363,-3.08385,-2.89699
86.74363,-3.73385,-3.23699
87.27163,-2.70385,-1.00699
85.78363,-3.55385,0.10301
82.59963,-3.61385,1.40301
86.39163,-4.88385,0.55301
85.30363,-4.78385,-1.11699
86.16763,-4.64385,-1.90699
85.52763,-1.93385,-3.25699
81.33563,4.77615,5.29301
84.26363,1.98615,6.88301
85.99163,-1.84385,7.70301
87.94363,-6.04385,8.96301
92.29563,-7.86385,9.31301
97.47963,-7.36385,9.18301
101.33563,-7.64385,8.88301
105.60763,-8.55385,7.76301
111.83163,-7.59385,6.62301
114.32763,-7.95385,5.64301
117.94363,-7.68385,4.77301
119.49563,-8.04385,3.77301
123.91163,-7.11385,2.43301
125.31963,-7.07385,1.35301
128.15163,-6.48385,0.50301
129.54362,-6.07385,-0.35699
130.74362,-5.59385,-1.05699
131.65562,-4.96385,-1.65699
132.63162,-4.26385,-2.28699
133.81563,-3.47385,-3.30699
133.94363,-2.90385,-4.16699
132.82362,-2.53385,-4.65699
115.57563,1.32615,-1.35699
108.91963,0.26615,-1.63699
109.30363,0.22615,-1.56699
102.21563,-0.54385,-3.57699
103.27163,1.28615,-3.21699
103.63963,1.39615,-0.86699
94.67963,-0.33385,-1.96699
96.32763,2.01615,-1.87699
92.61563,-0.38385,-1.46699
91.38363,-0.82385,-0.37699
90.11963,-1.85385,-0.31699
89.23963,-2.04385,-2.19699
86.88763,-2.87385,-2.70699
86.74363,-3.10385,-0.14699
87.22363,-6.47385,-0.91699
88.95163,-5.62385,1.27301
90.50363,-4.85385,1.36301
89.92763,-6.07385,0.08301
86.85563,-7.53385,-2.43699
83.17563,-9.44385,-4.65699
83.71963,-1.55385,6.70301
86.02363,-6.29385,7.83301
89.36763,-6.34385,8.03301
92.42363,-7.13385,8.85301
94.51963,-8.89385,8.15301
100.10363,-9.20385,8.07301
105.70363,-9.15385,7.74301
109.95963,-8.96385,6.82301
115.14363,-8.45385,5.49301
118.87163,-8.00385,4.52301
121.14363,-7.64385,3.74301
121.03163,-7.90385,3.16301
124.90363,-7.09385,1.82301
128.11963,-6.10385,0.78301
129.33563,-5.75385,0.02301
131.07964,-5.23385,-1.19699
132.71162,-4.41385,-2.33699
132.96764,-3.98385,-3.20699
133.79962,-3.34385,-4.10699
133.81563,-2.72385,-4.69699
133.76762,-2.02385,-5.16699
116.61563,1.41615,-1.28699
109.92763,0.82615,-0.79699
107.25563,0.04615,-0.52699
110.67963,1.04615,-0.46699
109.70363,2.41615,-1.12699
101.28763,1.44615,-1.99699
102.13563,1.78615,-0.98699
99.86363,2.71615,-0.54699
93.27163,1.41615,0.42301
90.21563,-1.20385,-0.52699
88.10363,-1.69385,-1.62699
85.03163,-3.63385,-2.86699
90.88763,-1.28385,-2.69699
92.61563,-1.74385,0.05301
93.75163,-4.57385,3.58301
92.95163,-4.89385,2.23301
91.60763,-4.56385,0.13301
87.83163,-7.33385,1.76301
89.91163,-7.53385,1.20301
88.61563,-9.28385,-0.18699
91.19163,-8.99385,-0.76699
93.04763,-9.33385,-0.08699
96.91963,-8.97385,1.49301
93.63963,-10.98385,3.52301
101.79963,-9.12385,4.60301
106.74363,-7.85385,6.07301
107.89563,-8.26385,7.17301
110.08763,-8.65385,7.57301
113.43163,-8.89385,6.21301
117.22363,-8.14385,5.07301
121.75163,-7.10385,3.83301
123.65563,-6.59385,3.11301
125.06363,-6.38385,2.52301
128.13564,-5.51385,1.37301
129.65562,-4.76385,0.24301
130.34363,-4.61385,-0.75699
131.30363,-4.19385,-1.91699
131.75163,-3.63385,-3.07699
133.11163,-2.81385,-3.81699
133.25563,-2.49385,-5.06699
134.10362,-1.56385,-5.97699
116.87163,0.93615,-1.05699
108.16763,-1.03385,-2.79699
107.87963,-0.33385,-3.35699
109.31963,1.86615,-0.95699
109.86363,2.03615,1.84301
105.97563,2.39615,1.42301
101.60763,2.12615,0.94301
97.75163,2.72615,1.17301
92.43963,1.24615,0.43301
88.98363,-1.02385,0.48301
90.10363,-1.59385,0.11301
93.75163,-1.20385,-0.08699
94.11963,-1.09385,0.17301
96.00763,-1.45385,-0.46699
93.92763,-1.92385,2.53301
94.58363,-3.80385,4.40301
93.49563,-4.89385,4.32301
92.71163,-5.38385,3.20301
91.44763,-6.08385,2.40301
92.87163,-6.38385,3.51301
95.78363,-6.51385,5.04301
97.31963,-7.36385,5.09301
98.79163,-7.66385,3.98301
101.52763,-8.00385,3.99301
106.67963,-7.15385,5.89301
108.47163,-7.60385,6.26301
113.17563,-6.86385,5.75301
113.62363,-7.44385,5.61301
113.36763,-8.33385,5.40301
118.34363,-7.12385,4.72301
121.22363,-6.39385,4.09301
125.91163,-4.99385,3.06301
126.23163,-4.98385,2.31301
127.47963,-4.70385,1.22301
129.27162,-3.77385,-0.04699
129.89563,-3.50385,-0.98699
130.53563,-3.19385,-1.88699
132.64763,-2.31385,-2.63699
131.76762,-2.07385,-3.59699
131.62363,-1.64385,-4.53699
132.10362,-0.84385,-5.62699
119.55963,-0.09385,-2.87699
114.21563,-1.78385,-2.53699
112.42363,0.04615,-2.09699
109.97563,1.43615,-1.17699
105.25563,2.13615,-1.46699
101.95963,1.85615,0.65301
99.11163,1.65615,1.17301
97.28763,0.86615,0.79301
95.97563,1.02615,0.85301
91.03163,-0.56385,0.75301
92.37563,-1.20385,0.40301
96.23163,-0.61385,0.00301
96.48763,-0.65385,-0.50699
97.46363,-0.66385,-0.40699
95.49563,-2.18385,-0.27699
95.51163,-1.93385,0.73301
95.06363,-2.07385,3.67301
93.84763,-3.41385,5.05301
95.51163,-2.56385,4.93301
96.50363,-2.58385,5.92301
95.68763,-4.40385,5.96301
99.03163,-4.32385,6.82301
98.64763,-6.02385,8.44301
106.55163,-4.18385,9.60301
106.99963,-5.95385,9.17301
108.37563,-6.54385,8.23301
112.03963,-5.92385,7.76301
116.95163,-5.28385,5.82301
115.28763,-6.85385,5.20301
118.66363,-6.08385,4.33301
124.69563,-4.31385,3.63301
125.01563,-4.11385,3.11301
127.06363,-3.66385,2.10301
128.82362,-2.97385,1.14301
129.89563,-2.40385,0.01301
130.95163,-1.86385,-0.88699
131.28763,-1.49385,-1.58699
132.16763,-0.91385,-2.33699
132.03963,-0.47385,-3.55699
131.36763,-0.19385,-4.56699
130.69563,0.21615,-5.27699
124.72763,-0.07385,-4.19699
116.10363,-1.23385,-3.38699
113.38363,-0.22385,-5.03699
112.19963,0.75615,-1.47699
106.21563,0.82615,-1.69699
103.22363,1.13615,-1.11699
99.97563,1.09615,-0.21699
98.37563,0.15615,0.57301
98.48763,0.78615,0.76301
96.15163,-0.29385,0.59301
96.74363,-0.32385,0.62301
97.63963,-0.23385,0.48301
98.29563,-0.73385,-0.51699
98.27963,0.01615,1.41301
96.75963,-0.99385,0.89301
96.16763,-1.78385,0.74301
94.59963,-2.66385,0.58301
94.79163,-2.37385,-0.30699
95.71963,0.70615,1.40301
96.67963,1.39615,4.15301
97.36763,-1.49385,7.17301
100.19963,-2.43385,8.79301
99.78363,-3.75385,8.56301
105.55963,-3.86385,7.63301
105.22363,-4.79385,7.39301
109.54363,-4.41385,7.54301
112.13563,-4.67385,6.77301
112.32763,-5.38385,5.51301
116.11963,-4.91385,4.70301
120.24763,-4.08385,4.46301
123.83163,-2.98385,3.20301
127.79963,-2.02385,2.38301
127.83163,-1.90385,1.80301
128.95163,-1.30385,0.78301
129.70363,-0.60385,0.26301
131.20763,0.04615,-0.36699
131.36763,0.36615,-1.12699
131.31963,0.81615,-1.91699
131.92763,1.34615,-2.76699
131.73563,1.74615,-3.69699
129.22363,1.53615,-4.64699
132.32762,-0.38385,-2.39699
127.60763,0.03615,-1.85699
125.09563,-0.37385,-3.02699
124.32763,0.38615,-1.08699
117.01563,1.13615,-0.20699
114.51963,0.41615,-1.53699
107.28763,0.54615,-1.46699
102.72763,0.69615,-2.52699
96.82363,1.15615,-0.80699
95.63963,-0.08385,0.91301
99.41563,0.34615,0.88301
99.09563,0.64615,0.65301
98.74363,-0.22385,-0.01699
100.05563,-0.62385,1.08301
99.65563,-0.34385,1.67301
98.23163,-1.74385,1.61301
98.69563,-1.28385,0.55301
97.07963,-2.34385,0.41301
96.16763,-1.80385,-1.00699
95.91163,-0.74385,-0.74699
97.92763,3.07615,4.59301
98.91963,1.86615,6.43301
100.82363,-1.19385,7.84301
104.16763,-3.33385,7.59301
107.92763,-3.12385,7.27301
110.16763,-3.68385,6.96301
111.94363,-3.66385,5.74301
113.33563,-3.75385,4.95301
116.87163,-2.94385,4.30301
119.47963,-2.48385,3.53301
124.13563,-1.26385,2.46301
128.47163,0.18615,1.52301
128.13564,0.41615,0.97301
129.51163,1.51615,0.77301
129.52763,1.83615,0.35301
130.66364,2.54615,-0.38699
129.70363,2.57615,-0.93699
130.98363,3.19615,-1.45699
129.12762,3.21615,-2.22699
129.60764,3.65615,-3.19699
127.49563,3.48615,-4.38699
132.19963,-1.55385,-3.78699
135.07964,-0.62385,-2.34699
129.04762,0.47615,-1.84699
128.72763,-1.96385,-2.95699
126.29563,-0.72385,-1.57699
123.87963,0.35615,-1.20699
123.73563,0.46615,-0.87699
112.77563,1.40615,-1.61699
101.19163,0.18615,-1.60699
100.61563,0.00615,-2.00699
102.64763,-0.51385,-1.78699
105.51163,0.18615,-2.05699
104.85563,0.68615,-0.85699
102.18363,-0.05385,1.04301
99.38363,-0.21385,1.25301
99.06363,0.31615,2.27301
99.20763,0.33615,2.92301
98.79163,-0.66385,2.13301
96.80763,-1.92385,0.71301
99.47963,-2.29385,-1.40699
101.38363,-2.95385,-2.15699
101.54363,-1.90385,4.13301
103.62363,-2.07385,7.75301
104.50363,-3.55385,7.51301
109.67163,-2.31385,6.27301
110.82363,-2.86385,5.76301
114.82363,-3.08385,5.39301
116.43963,-2.89385,4.92301
119.14363,-2.63385,4.19301
120.00763,-2.66385,2.98301
124.47163,-1.61385,1.58301
127.33563,-0.38385,0.65301
128.95163,0.61615,-0.37699
130.11963,1.56615,-0.90699
130.99963,2.61615,-1.12699
129.65562,2.94615,-1.58699
128.72763,3.32615,-2.23699
129.14363,4.07615,-2.37699
127.27163,4.53615,-2.57699
127.09563,4.47615,-3.18699
126.15163,3.89615,-4.42699
138.10362,-1.27385,-1.40699
138.61563,-1.39385,-1.39699
139.87962,-1.50385,-2.29699
135.20763,-0.01385,-1.74699
132.37563,-0.67385,-2.84699
131.68762,-0.74385,-3.06699
128.87163,0.55615,-1.31699
124.67963,0.42615,-1.59699
114.26363,0.97615,-1.87699
105.38363,-0.14385,-1.61699
107.87963,-0.26385,-1.85699
108.88763,0.05615,-3.64699
107.76763,-0.15385,-2.41699
107.28763,0.83615,-2.27699
108.24763,1.29615,-1.89699
103.84763,1.00615,-0.19699
100.77563,0.25615,2.00301
100.31163,0.02615,3.06301
101.54363,-0.25385,2.19301
101.43163,-0.74385,1.96301
106.15163,-0.68385,0.58301
107.55963,-2.66385,1.34301
106.43963,-4.39385,1.96301
108.69563,-3.69385,2.71301
112.55163,-1.37385,4.24301
113.67163,-1.62385,4.73301
115.70363,-1.85385,3.72301
118.75963,-1.36385,3.04301
120.43963,-1.58385,2.64301
121.63963,-1.79385,2.05301
126.11963,-0.70385,1.13301
128.07162,0.09615,0.30301
127.94363,0.90615,-0.33699
129.92763,1.84615,-0.99699
131.14363,3.07615,-1.54699
129.44763,3.27615,-1.95699
126.82363,3.38615,-2.25699
126.98363,2.84615,-3.63699
126.77563,3.14615,-3.82699
126.88763,3.79615,-4.43699
126.47163,4.28615,-5.15699
142.83963,-1.34385,-2.49699
142.98363,-1.07385,-1.11699
141.75163,-1.44385,-0.74699
143.68762,-1.02385,-1.20699
142.96764,0.51615,-1.08699
137.47963,-0.11385,-1.58699
132.32762,0.05615,-1.67699
129.38364,-0.69385,-3.73699
124.32763,0.57615,-1.07699
117.78363,0.91615,-1.63699
117.23963,1.21615,-3.03699
111.43163,1.10615,-2.36699
110.16763,0.22615,-2.71699
110.63163,-0.60385,-2.13699
109.94363,0.60615,-2.57699
108.40763,1.92615,-0.54699
106.53563,2.22615,-0.46699
102.55163,1.13615,2.36301
101.78363,0.40615,3.96301
104.45563,0.90615,3.71301
106.74363,0.84615,3.78301
110.07163,-0.34385,4.41301
112.42363,-1.54385,4.18301
112.61563,-2.41385,3.88301
114.99963,-0.74385,4.53301
115.63963,-0.41385,4.58301
116.07163,-0.92385,4.13301
119.14363,-0.32385,2.98301
122.00763,-0.61385,2.19301
124.48763,-0.84385,1.52301
123.57563,-1.31385,0.96301
126.64763,-0.66385,-0.15699
130.18362,0.27615,-0.89699
129.15962,0.53615,-1.44699
130.63162,1.56615,-1.74699
129.51163,1.92615,-2.39699
128.00763,2.47615,-3.00699
127.19163,2.94615,-3.56699
126.83963,3.60615,-3.72699
125.76763,4.11615,-4.21699
124.79163,4.60615,-4.91699
144.55164,-2.38385,-1.98699
144.34363,-1.31385,-1.87699
144.45563,-1.55385,-1.49699
143.84763,-1.16385,-0.90699
144.80763,-1.41385,-1.41699
146.61563,-1.35385,-0.79699
144.15163,-0.85385,-0.85699
140.27963,-0.01385,-1.46699
136.13564,-0.14385,-1.31699
132.45563,0.99615,-0.64699
128.95163,1.28615,-2.69699
123.70363,1.99615,-2.72699
113.23963,0.89615,-1.66699
112.85563,2.41615,-3.12699
108.66363,1.78615,-1.64699
108.35963,1.83615,-1.90699
105.07963,1.71615,1.28301
103.41563,3.09615,2.53301
103.09563,1.59615,3.98301
103.92763,2.22615,5.71301
107.36763,2.11615,6.11301
110.03963,1.55615,6.76301
112.71163,1.70615,6.50301
113.84763,0.68615,6.71301
114.45563,-0.67385,5.75301
115.76763,-0.47385,4.69301
116.53563,-0.48385,3.88301
118.69563,-0.40385,3.34301
121.81563,-0.98385,2.01301
124.95163,-1.16385,1.17301
126.63163,-1.03385,0.67301
127.73563,-0.56385,0.47301
129.68762,0.09615,-0.10699
130.87163,0.90615,-0.74699
129.67163,1.25615,-1.85699
129.57562,1.94615,-2.46699
127.23963,2.38615,-3.36699
128.08763,3.38615,-3.69699
127.36763,4.10615,-4.10699
124.59963,4.34615,-4.41699
124.53563,4.93615,-4.72699
145.63963,-2.14385,-1.55699
146.50363,-1.27385,-1.84699
147.22363,-1.18385,-1.12699
146.27963,-1.29385,-1.49699
146.43964,-0.70385,-1.14699
145.46362,-0.76385,-0.41699
145.86363,-0.91385,-0.21699
143.84763,0.01615,-0.36699
143.39963,0.47615,-0.40699
140.83963,0.85615,-1.08699
138.03963,1.39615,-1.14699
130.58363,1.24615,-0.79699
120.74363,1.43615,-1.09699
114.83963,1.22615,-1.03699
110.02363,1.60615,-1.03699
107.92763,0.84615,-1.11699
105.60763,1.57615,-1.25699
104.23163,3.02615,0.82301
103.46363,3.30615,2.04301
101.97563,3.50615,4.94301
104.02363,2.95615,7.08301
